AP: 0.9215, MR: 0.4132, JI: 0.8396, Recall: 0.9636
AMself_output/eval_dump/DETR_Baseline/epoch-51.humanAP: 0.9102, MR: 0.4485, JI: 0.8300, Recall: 0.9603
AMself_output/eval_dump/DETR_Baseline/epoch-52.humanAP: 0.9118, MR: 0.4469, JI: 0.8322, Recall: 0.9623
AMself_output/eval_dump/DETR_Baseline/epoch-53.humanAP: 0.9115, MR: 0.4406, JI: 0.8317, Recall: 0.9606
AMself_output/eval_dump/DETR_Baseline/epoch-54.humanAP: 0.9117, MR: 0.4405, JI: 0.8316, Recall: 0.9613
AMself_output/eval_dump/DETR_Baseline/epoch-55.humanAP: 0.9119, MR: 0.4410, JI: 0.8334, Recall: 0.9613
AMself_output/eval_dump/DETR_Baseline/epoch-56.humanAP: 0.9112, MR: 0.4478, JI: 0.8328, Recall: 0.9600
AMself_output/eval_dump/DETR_Baseline/epoch-57.humanAP: 0.9121, MR: 0.4391, JI: 0.8333, Recall: 0.9611
AMself_output/eval_dump/DETR_Baseline/epoch-58.humanAP: 0.9125, MR: 0.4383, JI: 0.8345, Recall: 0.9608 %
AMself_output/eval_dump/DETR_Baseline/epoch-59.humanAP: 0.9122, MR: 0.4384, JI: 0.8328, Recall: 0.9607

AMself_output/eval_dump/AMself_4_1/epoch-61.humanAP: 0.9229, MR: 0.4159, JI: 0.8463, Recall: 0.9614
AMself_output/eval_dump/AMself_4_1/epoch-62.humanAP: 0.9225, MR: 0.4139, JI: 0.8472, Recall: 0.9617
AMself_output/eval_dump/AMself_4_1/epoch-63.humanAP: 0.9240, MR: 0.4120, JI: 0.8473, Recall: 0.9622 %
AMself_output/eval_dump/AMself_4_1/epoch-64.humanAP: 0.9227, MR: 0.4168, JI: 0.8468, Recall: 0.9611
AMself_output/eval_dump/AMself_4_1/epoch-65.humanAP: 0.9233, MR: 0.4196, JI: 0.8476, Recall: 0.9615
AMself_output/eval_dump/AMself_4_1/epoch-66.humanAP: 0.9236, MR: 0.4127, JI: 0.8487, Recall: 0.9615
AMself_output/eval_dump/AMself_4_1/epoch-67.humanAP: 0.9227, MR: 0.4137, JI: 0.8475, Recall: 0.9615
AMself_output/eval_dump/AMself_4_1/epoch-68.humanAP: 0.9230, MR: 0.4142, JI: 0.8492, Recall: 0.9611
